Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year
19820629,Italy,2,Argentina,1,0,0,2,3,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini  _-- Claudio Gentile  _-- Gaetano Scirea_-- Fulvio Collovati_-- Marco Tardelli  _-- Giancarlo Antognoni_-- Gabriele Oriali_-- Paolo Rossi  _-- Bruno Conti_-- Francesco Graziani,-- Ubaldo Fillol_-- Daniel Alberto Passarella  _  -- Daniel Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Diego Maradona  _-- Osvaldo Ardiles  _-- Américo Gallego  _-- Ricardo Bertoni_-- Mario Kempes  _-- Ramón Díaz,1982
19820701,Austria,2,Northern Ireland,2,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Friedrich Koncilia_-- Erich Obermayer_-- Bernd Krauss_-- Ernst Baumeister_-- Reinhold Hintermaier  _-- Herbert Prohaska_-- Gernot Jurtin_-- Anton Pichler  _-- Johann Pregesbauer_-- Walter Schachner_-- Maximilian Hagmayr,"-- Patrick Jennings_-- John McClelland_-- Christopher Nicholl_-- Gerald Armstrong_-- Samuel McIlroy_-- Hugh O`Neill_-- Norman Whiteside_-- James Platt_-- William Hamilton  
 _-- David McCreery_-- Samuel Nelson",1982
19820701,Belgium,0,Soviet Union,1,0,0,0,1,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jacques Munaron_-- Maurice De Schrijver_-- Luc Millecamps_-- Walter Meeuws_-- Michel Renquin_-- Ludo Coeck_-- Guy Vandersmissen_-- Frank Vercauteren_-- Rene Verheyen_-- Erwin Vandenbergh_-- Jan Ceulemans,"-- Rinat Dassaiev_-- Sergey Baltacha_-- Alexandr Chivadze_-- Anatoli Demianenko_-- Sergey Borovskiy_-- Andrei Bal_-- Khoren Oganesian  _-- Vladimir Bessonov  
 _-- Oleg Blokhin_-- Yuri Gavrilov_-- Ramaz Shengelia",1982
19820704,France,4,Northern Ireland,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Jean Ettori_-- Maxime Bossis_-- Marius Tresor_-- Gerard Janvion_-- Michel Platini_-- Alain Giresse  
 _-- Manuel Amoros_-- Rene Girard_-- Jean Tigana  _-- Dominique Rocheteau  
 _-- Gerard Soler",-- Patrick Jennings_-- Malachy Donaghy_-- John McClelland_-- Christopher Nicholl_-- James Nicholl_-- Gerald Armstrong  _-- Samuel McIlroy_-- Hugh O`Neill_-- Norman Whiteside_-- William Hamilton  _-- David McCreery,1982
19820704,Poland,0,Soviet Union,0,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jozef Mlynarczyk_-- Janusz Kupcewicz_-- Stefan Majewski_-- Wladyslaw Zmuda_-- Marek Dziuba_-- Grzegorz Lato_-- Andrzej Buncol  _-- Pawel Janas_-- Waldemar Matysik_-- Zbigniew Boniek  _-- Wlodzimierz Smolarek,-- Rinat Dassaiev_-- Sergey Baltacha  _-- Alexandr Chivadze  _-- Anatoli Demianenko_-- Tengiz Sulakvelidze_-- Sergey Borovskiy  _-- Khoren Oganesian_-- Vladimir Bessonov_-- Oleg Blokhin_-- Yuri Gavrilov_-- Ramaz Shengelia,1982
19820705,Italy,3,Brazil,2,0,0,2,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile  _-- Gaetano Scirea_-- Fulvio Collovati_-- Marco Tardelli_-- Giancarlo Antognoni_-- Gabriele Oriali  _-- Paolo Rossi  
  _-- Bruno Conti_-- Francesco Graziani",--_-- Oscar Bernardi_-- José Leandro_-- Zico_-- Sócrates  _-- Falcão  _-- Júnior_-- Antonio Toninho Cerezo_-- Assis Eder_-- Sergio Serginho_-- Luiz Luisinho,1982
19820705,Spain,0,England,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Luis Arconada_-- José Alexanco_-- José Antonio Camacho_-- Rafael Gordillo_-- Miguel Tendillo_-- Enrique Saura_-- Jesús Zamora_-- Carlos Santillana_-- Miguel Alonso_-- Jesús Satrustegui_-- Santiago Urquiaga,-- Peter Shilton_-- Terry Butcher_-- Mick Mills_-- Kenny Sansom_-- Phil Thompson_-- Bryan Robson_-- Graham Rix_-- Ray Wilkins  _-- Tony Woodcock_-- Paul Mariner_-- Trevor Francis,1982
19820708,Germany FR,3,France,3,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Harald Schumacher_-- Manfred Kaltz_-- Ilrich Stielike_-- Hans Briegel_-- Karlheinz Förster_-- Bernd Förster  _-- Paul Breitner_-- Wolfgang Dremmler_-- Félix Magath_-- Klaus Fischer  _-- Pierre Littbarski  ,"-- Jean Ettori_-- Maxime Bossis_-- Didier Six_-- Marius Tresor  _-- Gerard Janvion_-- Michel Platini  _-- Bernard Genghini  _-- Alain Giresse  
 _-- Manuel Amoros_-- Jean Tigana_-- Dominique Rocheteau",1982
19820708,Poland,0,Italy,2,0,0,3,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jozef Mlynarczyk_-- Janusz Kupcewicz_-- Stefan Majewski  _-- Wladyslaw Zmuda  _-- Marek Dziuba_-- Grzegorz Lato_-- Andrzej Buncol_-- Pawel Janas_-- Waldemar Matysik_-- Wlodzimierz Ciolek_-- Wlodzimierz Smolarek  ,"-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Fulvio Collovati  _-- Marco Tardelli_-- Giancarlo Antognoni_-- Gabriele Oriali_-- Paolo Rossi  
 _-- Bruno Conti_-- Francesco Graziani",1982
19820710,Poland,3,France,2,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jozef Mlynarczyk_-- Janusz Kupcewicz  _-- Stefan Majewski  _-- Wladyslaw Zmuda_-- Marek Dziuba_-- Grzegorz Lato_-- Andrzej Buncol  _-- Pawel Janas_-- Waldemar Matysik_-- Andrzej Szarmach  _-- Zbigniew Boniek,-- Jean Ettori_-- Marius Tresor_-- Gerard Janvion_-- Bruno Bellone_-- Manuel Amoros_-- Rene Girard  _-- Jean Larios_-- Jean Tigana_-- Philippe Mahut_-- Gerard Soler  _-- Alain Couriol  ,1982
19820711,Italy,3,Germany FR,1,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Fulvio Collovati_-- Marco Tardelli  _-- Gabriele Oriali  _-- Giuseppe Bergomi_-- Paolo Rossi  _-- Bruno Conti  _-- Francesco Graziani,-- Harald Schumacher_-- Manfred Kaltz_-- Ilrich Stielike  _-- Hans Briegel_-- Karlheinz Förster_-- Bernd Förster_-- Paul Breitner  _-- Wolfgang Dremmler  _-- Karl-Heinz Rummenigge_-- Klaus Fischer_-- Pierre Littbarski  ,1982
19780601,Germany FR,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Sepp Maier_-- Berti Vogts_-- Manfred Kaltz_-- Rolf Ruessmann_-- Herbert Zimmermann_-- Rainer Bonhof_-- Heinz Flohe_-- Hansi Mueller_-- Erich Beer_-- Ruediger Abramczik_-- Klaus Fischer,-- Jan Tomaszewski_-- Jerzy Gorgon_-- Antoni Szymanowski_-- Wladyslaw Zmuda_-- Henrik Maculewicz_-- Grzegorz Lato_-- Kazimierz Deyna_-- Bohdan Masztaler_-- Adam Nawalka_-- Andrzej Szarmach_-- Wlodzimierz Lubanski,1978
19780602,Argentina,2,Hungary,1,0,0,1,2,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ubaldo Fillol_-- Daniel Alberto Passarella  _-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Osvaldo Ardiles_-- Américo Gallego_-- José Valencia_-- René Houseman_-- Leopoldo Luque  _-- Mario Kempes,"-- Raroly Csapo  _-- Sandor Gujdar_-- Itsvan Kocsis_-- Peter Torok_-- Sandor Zombori_-- Zoltan Kereki_-- Tibor Nyilasi  
 _-- Sandor Pinter_-- Andreas Toth_-- Lazlo Nagy_-- Andreas Torocsik  
 ",1978
19780602,Italy,2,France,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Romeo Benetti_-- Renato Zaccarelli  _-- Giancarlo Antognoni_-- Marco Tardelli  _-- Paolo Rossi  _-- Roberto Bettega_-- Franco Causio,-- Jean Bertrand Demanes_-- Maxime Bossis_-- Gerard Janvion_-- Didier Six_-- Marius Tresor_-- Michel Platini  _-- Jean Guillou_-- Henri Michel  _-- Patrice Rio_-- Benard Lacombe  _-- Christian Dalger,1978
19780602,Tunisia,3,Mexico,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Moktar Naili_-- Moktar Dhouieb  _-- Ali Kaabi  _-- Amor Jebali_-- Khemais Labidi_-- Nejib Ghommidh  _-- Mohammed Akid_-- Mohamed Ben Rehalem_-- Temine Lahzami_-- Raouf Ben Aziza_-- Tarak Dhiab,-- José Reyes_-- Arturo Vásquez Ayala  _-- Jesús Martínez Diez_-- Eduardo Ramos_-- Alfredo Tena_-- Leonardo Cuellar_-- Antonio De La Torre_-- Guillermo Mendizábal_-- Hugo Sánchez_-- Víctor Rangel_-- Raúl Isiorda,1978
19780606,Argentina,2,France,1,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ubaldo Fillol_-- Daniel Alberto Passarella  _  -- Daniel Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Osvaldo Ardiles_-- Américo Gallego_-- José Valencia_-- René Houseman_-- Leopoldo Luque  _-- Mario Kempes,-- Jean Bertrand Demanes_-- Christian Lopez_-- Maxime Bossis_-- Didier Six  _-- Marius Tresor_-- Michel Platini  _-- Henri Michel_-- Dominique Bathenay_-- Patrick Battiston_-- Benard Lacombe_-- Dominique Rocheteau,1978
19780606,Germany FR,6,Mexico,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Sepp Maier_-- Berti Vogts_-- Manfred Kaltz_-- Rolf Ruessmann_-- Bernard Dietz_-- Rainer Bonhof  _-- Heinz Flohe  
 _-- Hansi Mueller  _-- Dieter Mueller  _-- Karl-Heinz Rummenigge  
 _-- Klaus Fischer",-- José Reyes_-- Arturo Vásquez Ayala  _-- Jesús Martínez Diez_-- Eduardo Ramos_-- Alfredo Tena_-- Leonardo Cuellar_-- Antonio De La Torre_-- Guillermo Mendizábal_-- Hugo Sánchez_-- Enrique López_-- Víctor Rangel,1978
19780606,Italy,3,Hungary,1,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Mauro Bellugi_-- Romeo Benetti  _-- Giancarlo Antognoni_-- Marco Tardelli_-- Paolo Rossi  _-- Roberto Bettega  _-- Franco Causio,-- Itsvan Kocsis_-- Gyoyo Martos  _-- Laszlo Bálint_-- Sandor Zombori  _-- Zoltan Kereki_-- Sandor Pinter_-- Raroly Csapo_-- Andreas Toth  _-- Lazlo Nagy_-- Andreas Torocsik_-- Laszlo Pusztai,1978
19780606,Poland,1,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jan Tomaszewski_-- Jerzy Gorgon_-- Antoni Szymanowski_-- Wladyslaw Zmuda_-- Henrik Maculewicz_-- Grzegorz Lato  _-- Kazimierz Deyna_-- Henryk Kasperczak_-- Adam Nawalka_-- Andrzej Szarmach_-- Wlodzimierz Lubanski,-- Moktar Naili_-- Moktar Dhouieb_-- Ali Kaabi_-- Amor Jebali_-- Khemais Labidi_-- Khaled Gasmi_-- Nejib Ghommidh_-- Mohammed Akid_-- Mohamed Ben Rehalem_-- Temine Lahzami_-- Tarak Dhiab,1978
19780607,Austria,1,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Friedrich Koncilia_-- Erich Obermayer_-- Gerhard Breitenberger_-- Bruno Pezzey_-- Robert Sara_-- Eduard Krieger_-- Josef Hickersberger_-- Kurt Jara_-- Herbert Prohaska_-- Hans Krankl  _-- Wilhelm Kreuz,-- Benny Wendt_-- Ronnie Hellstroem_-- Bjorn Nordqvist_-- Ingemar Erlandsson_-- Anders Linderoth_-- Roland Andersson_-- Bo Larsson_-- Steffan Tapper_-- Lennart Larsson_-- Thomas Sjoeberg_-- Hasse Borg,1978
19780607,Brazil,0,Spain,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Emerson Leao_-- Rezende Nelinho_--_-- Nazareth Edinho_-- Bernardi Oscar_-- Antonio Toninho_-- Zico_-- Joao Batista_-- Antonio Toninho Cerezo_--_-- José Dirceu,--_-- Vicente Asensi_-- Pérez Marcelino_--_-- Isidoro San José_-- Antonio Olmo_-- Francisco Uría_-- Eugenio Leal  _-- Carlos Santillana_-- Julio Cardeñosa_-- Juan Juanito,1978
19780607,Netherlands,0,Peru,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jan Jongbloed_-- Ruud Krol_-- Adrianus Haan_-- Wilhelmus Rijsbergen_-- Wilhelmus Suurbier_-- Jan Poortvliet_-- Johan Neeskens_-- Wilhelmus Van De Kerkhof_-- Wilhelmus Jansen_-- Robert Rensenbrink_-- Rene Van De Kerkhof  ,-- Ramón Quiroga_-- Héctor Chumpitaz_-- Rubén Díaz_-- Jaime Duarte_-- Rodolfo Manzo_-- Teofilo Cubillas_-- César Cueto_--_-- Guillermo La Rosa_-- Juan Munante  _-- Juan Oblitas,1978
19780607,Scotland,1,Iran,1,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Alan Rough_-- William Jardine_-- Martin Buchan_-- Kenneth Burns_-- William Donachie_-- Archibald Gemmill_-- Asa Hartford_-- Luigi Macari_-- Joe Jordan_-- Kenny Dalglish_-- John Robertson,"-- Nasser Hejazi_-- Iraj Danaifar  _-- Nasrollah Abdollahie_-- Hossein Kazerani_-- Hassan Nazari_-- Ali Parvin_-- Andaranik Eskandarian   OG
 _-- Ebrahim Ghassinpour_-- Ghafoor Jahani_--_-- Hossein Faraki",1978
19780610,France,3,Hungary,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dominique Dropsy_-- Christian Lopez  _-- Gerard Janvion_-- Marius Tresor_-- Francois Bracci_-- Dominique Bathenay_-- Claude Papi_-- Jean Pettit_-- Marc Berdoll  _-- Dominique Rocheteau  _-- Oliver Rouyer,-- Sandor Gujdar_-- Gyoyo Martos_-- Laszlo Bálint_-- Sandor Zombori  _-- Zoltan Kereki_-- Tibor Nyilasi_-- Sandor Pinter_-- Andreas Toth_-- Lazlo Nagy_-- Andreas Torocsik_-- Laszlo Pusztai,1978
19780610,Germany FR,0,Tunisia,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Sepp Maier_-- Berti Vogts_-- Manfred Kaltz_-- Rolf Ruessmann_-- Bernard Dietz_-- Rainer Bonhof_-- Heinz Flohe_-- Hansi Mueller_-- Dieter Mueller  _-- Karl-Heinz Rummenigge_-- Klaus Fischer,-- Moktar Naili_-- Moktar Dhouieb_-- Ali Kaabi_-- Amor Jebali_-- Khemais Labidi_-- Khaled Gasmi_-- Nejib Ghommidh_-- Mohammed Akid_-- Mohamed Ben Rehalem_-- Temine Lahzami_-- Tarak Dhiab  ,1978
19780610,Italy,1,Argentina,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Mauro Bellugi_-- Romeo Benetti  _-- Giancarlo Antognoni_-- Marco Tardelli_-- Paolo Rossi_-- Roberto Bettega  _-- Franco Causio,-- Ubaldo Fillol_-- Daniel Alberto Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Osvaldo Ardiles_-- Américo Gallego_-- José Valencia_-- Ricardo Bertoni_-- Mario Kempes_-- Oscar Ortiz,1978
19780610,Poland,3,Mexico,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Jan Tomaszewski_-- Jerzy Gorgon_-- Antoni Szymanowski_-- Wladyslaw Zmuda_-- Wojciech Rudy_-- Grzegorz Lato_-- Kazimierz Deyna  _-- Henryk Kasperczak_-- Bohdan Masztaler_-- Zbigniew Boniek  
 _-- Andrzej Iwan",-- Pedro Soto_-- Arturo Vásquez Ayala_-- Rigoberto Cisneros_--_-- Leonardo Cuellar_-- Antonio De La Torre_-- Hugo Sánchez_-- Javier Cárdenas_-- Gerardo Lugo Gómez_-- Cristóbal Ortega_-- Víctor Rangel  ,1978
19780618,Argentina,0,Brazil,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ubaldo Fillol_-- Daniel Alberto Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Osvaldo Ardiles_-- Américo Gallego_-- Ricardo Bertoni_-- Leopoldo Luque_-- Mario Kempes_-- Oscar Ortiz,-- Emerson Leao_--_-- Bernardi Oscar_-- Antonio Toninho_-- Rodríguez Netto_-- Joao Batista_-- Alves Gil_-- Francisco Chicao_-- Enilio Roberto_-- José Dirceu_-- Jorge Mendonca,1978
19780618,Germany FR,2,Netherlands,2,0,0,1,1,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Sepp Maier  _-- Berti Vogts_-- Manfred Kaltz_-- Rolf Ruessmann_-- Bernard Dietz_-- Rainer Bonhof_-- Erich Beer_-- Dieter Mueller  _-- Karl-Heinz Rummenigge_-- Ruediger Abramczik  _-- Bernd Hoelzenbein,-- Peter Schrijvers_-- Ruud Krol_-- Erny Brandts_-- Adrianus Haan  _-- Jan Poortvliet_-- Pieter Wildschut_-- Wilhelmus Van De Kerkhof  _-- Wilhelmus Jansen_-- Robert Rensenbrink_-- Johny Rep_-- Rene Van De Kerkhof  ,1978
19780618,Italy,1,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Mauro Bellugi_-- Romeo Benetti_-- Renato Zaccarelli_-- Marco Tardelli_-- Paolo Rossi  _-- Roberto Bettega_-- Franco Causio,-- Friedrich Koncilia_-- Erich Obermayer_-- Bruno Pezzey_-- Robert Sara_-- Eduard Krieger_-- Josef Hickersberger_-- Herbert Prohaska_-- Heinrich Strasser_-- Hans Krankl_-- Walter Schachner_-- Wilhelm Kreuz,1978
19780618,Poland,1,Peru,0,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Zygmunt Kukla_-- Jerzy Gorgon  _-- Antoni Szymanowski_-- Wladyslaw Zmuda_-- Henrik Maculewicz_-- Grzegorz Lato_-- Kazimierz Deyna_-- Bohdan Masztaler_-- Adam Nawalka_-- Andrzej Szarmach  _-- Zbigniew Boniek  ,-- Ramón Quiroga  _-- Héctor Chumpitaz_-- Jaime Duarte_-- Rodolfo Manzo  _-- Alfredo Quesada_-- Teofilo Cubillas_-- César Cueto_-- Guillermo La Rosa_-- José Navarro_-- Juan Munante_-- Juan Oblitas,1978
19780624,Brazil,2,Italy,1,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Emerson Leao_-- Rezende Nelinho  
 _--_-- Bernardi Oscar_-- Rodríguez Netto_-- Joao Batista  _-- Alves Gil_-- Antonio Toninho Cerezo_-- Enilio Roberto_-- José Dirceu  _-- Jorge Mendonca",-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile  _-- Gaetano Scirea_-- Antonello Cuccureddu_-- Aldo Maldera_-- Giancarlo Antognoni_-- Patrizio Sala_-- Paolo Rossi_-- Roberto Bettega_-- Franco Causio  ,1978
19780625,Argentina,3,Netherlands,1,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Ubaldo Fillol_-- Daniel Alberto Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Osvaldo Ardiles  _-- Américo Gallego_-- Ricardo Bertoni  _-- Leopoldo Luque_-- Mario Kempes  
 _-- Oscar Ortiz",-- Jan Jongbloed_-- Ruud Krol  _-- Erny Brandts_-- Adrianus Haan_-- Jan Poortvliet  _-- Johan Neeskens_-- Wilhelmus Van De Kerkhof_-- Wilhelmus Jansen_-- Robert Rensenbrink_-- Johny Rep_-- Rene Van De Kerkhof,1978
